,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Credit card fees,0.0
7,Operating Expenses,Road tax,0.0
8,Operating Expenses,Property insurance,0.0
9,Financing cash outflow,Capital gains taxes payable,0.0
10,Operating Expenses,Natural Gas,0.008067097681065892
11,Operating Expenses,Non-depreciable assets,0.03150406504065041
12,Financing cash outflow,H2 Pre-heating,0.2461141627457223
13,Financing cash outflow,Oxygen Supply,0.4487461064956498
14,Operating Expenses,Raw Water Withdrawal,0.47648790630000004
15,Financing cash outflow,Cooling Tower,0.5537033685398499
16,Financing cash outflow,Electrical & Instrumentation,1.095967531741667
17,Financing cash outflow,Other Miscellaneous Costs,1.0959679686176198
18,Financing cash outflow,Piping,1.6439512962211758
19,Operating Expenses,Lime,2.0961216
20,Financing cash outflow,"Buildings, Storage, Water Service",2.397282628330778
21,Operating Expenses,Cash on hand reserve,2.5129741160587886
22,Financing cash outflow,Shaft Furnace,3.5584806628645778
23,Operating Expenses,Maintenance Labor Cost,4.612752818472641
24,Operating Expenses,Slag Disposal,6.560037900000003
25,Financing cash outflow,EAF & Casting,6.776521764874175
26,Operating Expenses,Installation cost,7.216645942467958
27,Operating Expenses,Maintenance Materials,7.720000000000001
28,Financing cash outflow,Repayment of debt,9.592733956001661
29,Operating Expenses,Property tax and insurance,10.690041294258728
30,Operating Expenses,Carbon,11.228598000000002
31,Financing cash outflow,Interest expense,22.159215438363837
32,Operating Expenses,Administrative & Support Labor Cost,22.459735945804148
33,Financing cash outflow,Income taxes payable,31.27816628255713
34,Operating Expenses,Electricity,55.43128166494597
35,Operating Expenses,Annual Operating Labor Cost,85.22619096474395
36,Financing cash outflow,Dividends paid,92.4099593381935
37,Operating Expenses,Hydrogen,199.71410418610924
38,Operating Expenses,Iron Ore,366.1621398000001
39,Operating Revenue,Take or pay revenue,0.0
40,Operating Revenue,Incidental revenue,0.0
41,Operating Revenue,Oxygen sales,0.0
42,Financing cash inflow,One time capital incentive,0.0
43,Financing cash inflow,Annual operating incentives,0.0
44,Operating Revenue,Sale of non-depreciable assets,0.03150406504064526
45,Operating Revenue,Cash on hand recovery,2.5129741160587886
46,Financing cash inflow,Monetized tax losses,4.55117525189295
47,Financing cash inflow,Inflow of debt,9.592733956001661
48,Financing cash inflow,Inflow of equity,22.519132322731327
49,Operating Revenue,Steel sales,916.1959740957052
