,Type,Name,NPV
0,Operating Expenses,Rent of land,0.0
1,Financing cash outflow,Capital gains taxes payable,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Grid Electricity Cost,0.0
5,Operating Expenses,Licensing and Permitting,0.0
6,Financing cash outflow,Solar Plant,0.0
7,Operating Expenses,Administrative expenses,0.0
8,Operating Expenses,Labor,0.0
9,Operating Expenses,Total annual maintenance,0.0
10,Operating Expenses,Installation cost,0.0
11,Financing cash outflow,Battery Storage,0.0
12,Operating Expenses,Credit card fees,0.0
13,Operating Expenses,Road tax,0.0
14,Operating Expenses,Sales tax,0.0
15,Operating Expenses,Non-depreciable assets,0.00011346146447916248
16,Financing cash outflow,Desalination,0.0009081590518455581
17,Operating Expenses,Desalination Fixed O&M Cost,0.004009604763772432
18,Operating Expenses,Water,0.007678100263852242
19,Financing cash outflow,Compression,0.008942530913030227
20,Operating Expenses,Cash on hand reserve,0.026587624283088005
21,Operating Expenses,Var O&M,0.07437644061276297
22,Operating Expenses,Property insurance,0.15456326459634243
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.20216109895039253
24,Operating Expenses,Wind Plant Fixed O&M Cost,0.4999095423424327
25,Financing cash outflow,Wind Plant,0.9004939624624994
26,Financing cash outflow,Electrolysis system,1.618365088870573
27,Financing cash outflow,Income taxes payable,1.7597023278630073
28,Financing cash outflow,Repayment of debt,1.9756388231293824
29,Financing cash outflow,Hydrogen Storage,2.0771559379276736
30,Financing cash outflow,Interest expense,3.1092206596977805
31,Financing cash outflow,Dividends paid,7.281532570689266
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.010278171554583673
37,Operating Revenue,Cash on hand recovery,0.02658762428308801
38,Financing cash inflow,Monetized tax losses,0.4914207192089848
39,Financing cash inflow,Inflow of debt,1.9756388231293824
40,Financing cash inflow,Inflow of equity,3.6225352024434287
41,Operating Revenue,Hydrogen sales,13.574898657262715
