,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Credit card fees,0.0
7,Operating Expenses,Road tax,0.0
8,Operating Expenses,Property insurance,0.0
9,Financing cash outflow,Capital gains taxes payable,0.0
10,Operating Expenses,Non-depreciable assets,0.00023415042747545667
11,Operating Expenses,Cooling water,0.0002353520187199999
12,Financing cash outflow,Cooling Tower,0.0004947171105366617
13,Operating Expenses,Maintenance Cost,0.0006484847857008787
14,Financing cash outflow,Boiler and Steam Turbine,0.000728705768897882
15,Operating Expenses,Cash on hand reserve,0.0008768166172049303
16,Operating Expenses,Installation cost,0.0011814480557263546
17,Financing cash outflow,Haber Bosch,0.001921760324285897
18,Operating Expenses,Iron based catalyst,0.0021180315277480317
19,Financing cash outflow,Air Separation by Cryogenic,0.0023200018256061767
20,Financing cash outflow,Depreciable Nonequipment,0.0026248492833555537
21,Operating Expenses,Administrative Expense,0.0038194039123694594
22,Financing cash outflow,Income taxes payable,0.00399948538790963
23,Operating Expenses,Property tax and insurance,0.004854020587609303
24,Financing cash outflow,Repayment of debt,0.005511669436268864
25,Financing cash outflow,Interest expense,0.008894180969307067
26,Financing cash outflow,Dividends paid,0.01503938842399798
27,Operating Expenses,Labor Cost,0.019097019561847298
28,Operating Expenses,Electricity,0.06884954481995974
29,Operating Expenses,Hydrogen,0.202692177738292
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Financing cash inflow,One time capital incentive,0.0
33,Financing cash inflow,Annual operating incentives,0.0
34,Operating Revenue,Sale of non-depreciable assets,0.00023415042747545667
35,Operating Revenue,Cash on hand recovery,0.0008768166172049303
36,Financing cash inflow,Monetized tax losses,0.001154331116306485
37,Financing cash inflow,Inflow of debt,0.005511669436268864
38,Operating Revenue,Oxygen byproduct,0.008386648300601963
39,Financing cash inflow,Inflow of equity,0.0085283823379825
40,Operating Revenue,Ammonia sales,0.32144921034697904
