,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,454261.8140361828,156146.83581799862,298114.9782181842,454261.8140361828,8366.316447324267
1,454262.5749771121,145136.39893634542,309126.1760407667,454262.5749771121,8366.316447324267
2,454263.33591804164,106843.23586571513,347420.1000523265,454263.33591804164,8366.316447324267
3,454264.09685897105,113661.56208943942,340602.53476953163,454264.09685897105,8366.316447324267
4,454264.85779990046,105943.37011996022,348321.48767994024,454264.85779990046,8366.316447324267
5,454265.6187408299,122035.37834831438,332230.2403925155,454265.6187408299,8366.316447324267
6,454266.37968175916,131597.40937861713,322668.97030314204,454266.37968175916,8366.316447324267
7,454267.1406226887,114917.93055489601,339349.2100677927,454267.1406226887,8366.316447324267
8,454267.9015636181,112439.02851293492,341828.8730506832,454267.9015636181,8366.316447324267
9,454268.6625045474,147567.66232033516,306701.00018421223,454268.6625045474,8366.316447324267
10,454269.42344547686,230509.51133551035,223759.9121099665,454269.42344547686,8366.316447324267
11,454270.1843864062,258603.08072741595,195667.10365899027,454270.1843864062,8366.316447324267
12,454270.94532733574,289286.26410567726,164984.68122165845,454270.94532733574,8366.316447324267
13,454271.7062682651,338422.5136621939,115849.1926060712,454271.7062682651,8366.316447324267
14,454272.46720919444,381592.5616875,72679.90552169444,454272.46720919444,8366.316447324267
15,454273.22815012385,402294.92123733804,51978.30691278578,454273.22815012385,8366.316447324267
16,454273.98909105326,410029.10021087684,44244.88888017642,454273.98909105326,8366.316447324267
17,454274.7500319827,397567.7873628374,56706.9626691453,454274.7500319827,8366.316447324267
18,454275.51097291213,383986.5388448546,70288.97212805755,454275.51097291213,8366.316447324267
19,454276.2719138414,365926.8846507996,88349.38726304182,454276.2719138414,8366.316447324267
20,454277.03285477095,349857.29789408174,104419.7349606892,454277.03285477095,8366.316447324267
21,454277.7937957002,338502.6843035617,115775.10949213852,454277.7937957002,8366.316447324267
22,454278.55473662965,352284.7763002985,101993.77843633115,454278.55473662965,8366.316447324267
23,454279.3156775591,365723.230582974,88556.08509458513,454279.3156775591,8366.316447324267
24,454280.0766184884,350138.570731704,104141.5058867844,454280.0766184884,8366.316447324267
25,454280.83755941794,371838.79550586396,82442.04205355397,454280.83755941794,8366.316447324267
26,454281.5985003473,400545.3360908512,53736.262409496085,454281.5985003473,8366.316447324267
27,454282.35944127664,405058.74262207793,49223.616819198716,454282.35944127664,8366.316447324267
28,454283.1203822061,417479.15487070224,36803.96551150386,454283.1203822061,8366.316447324267
29,454283.88132313546,421158.19709812244,33125.684225013036,454283.88132313546,8366.316447324267
30,454284.642264065,411227.5426874306,43057.099576634326,454284.642264065,8366.316447324267
31,454285.4032049943,408954.70742760913,45330.695777385175,454285.4032049943,8366.316447324267
32,454286.1641459237,417255.0663794177,37031.09776650597,454286.1641459237,8366.316447324267
33,454286.92508685315,417037.02876876167,37249.896318091465,454286.92508685315,8366.316447324267
34,454287.6860277825,429450.8273402554,24836.85868752711,454287.6860277825,8366.316447324267
35,454288.44696871185,423161.1686272752,31127.27834143664,454288.44696871185,8366.316447324267
36,454289.20790964126,421212.14141786535,33077.06649177589,454289.20790964126,8366.316447324267
37,454289.9688505707,398246.073692574,56043.89515799668,454289.9688505707,8366.316447324267
38,454290.7297915002,384908.9002319565,69381.8295595437,454290.7297915002,8366.316447324267
39,454291.49073242943,347589.5022387506,106701.98849367889,454291.49073242943,8366.316447324267
40,454292.2516733589,311372.2244362772,142920.02723708173,454292.2516733589,8366.316447324267
41,454293.01261428825,219988.80287910966,234304.2097351786,454293.01261428825,8366.316447324267
42,454293.77355521766,176243.32468223904,278050.4488729786,454293.77355521766,8366.316447324267
43,454294.53449614707,88090.07719701377,366204.4572991333,454294.53449614707,8366.316447324267
44,454295.2954370766,108548.28655025491,345747.0088868217,454295.2954370766,8366.316447324267
45,454296.05637800595,85679.17190513731,368616.88447286864,454296.05637800595,8366.316447324267
46,454296.81731893535,29354.824174467765,424941.9931444676,454296.81731893535,8366.316447324267
47,454297.5782598647,29355.585115397116,424941.9931444676,454297.5782598647,8366.316447324267
48,454298.3392007941,29356.346056326525,424941.9931444676,454298.3392007941,8366.316447324267
49,454299.1001417236,29357.106997255993,424941.9931444676,454299.1001417236,8366.316447324267
50,454299.8610826529,29357.867938185285,424941.9931444676,454299.8610826529,8366.316447324267
51,454300.62202358234,52447.451870285964,401853.1701532964,454300.62202358234,8366.316447324267
52,454301.38296451175,141624.8006575057,312676.58230700606,454301.38296451175,8366.316447324267
53,454302.1439054411,183282.9414258002,271019.2024796409,454302.1439054411,8366.316447324267
54,454302.9048463705,153223.86491038074,301079.0399359898,454302.9048463705,8366.316447324267
55,454303.6657872999,144627.38765392115,309676.2781333788,454303.6657872999,8366.316447324267
56,454304.4267282293,118709.46249587758,335594.9642323517,454304.4267282293,8366.316447324267
57,454305.1876691588,236340.7616220602,217964.4260470986,454305.1876691588,8366.316447324267
58,454305.9486100882,315015.5509650884,139290.39764499982,454305.9486100882,8366.316447324267
59,454306.70955101756,283449.31647001224,170857.3930810053,454306.70955101756,8366.316447324267
60,454307.470491947,266251.78556428116,188055.68492766583,454307.470491947,8366.316447324267
61,454308.2314328763,254213.37807693574,200094.85335594058,454308.2314328763,8366.316447324267
62,454308.99237380584,273078.62205343414,181230.37032037167,454308.99237380584,8366.316447324267
63,454309.7533147351,219212.27662027685,235097.47669445822,454309.7533147351,8366.316447324267
64,454310.5142556646,204856.46118569718,249454.05306996743,454310.5142556646,8366.316447324267
65,454311.27519659395,115510.77087075211,338800.50432584184,454311.27519659395,8366.316447324267
66,454312.0361375233,49737.59734418482,404574.4387933385,454312.0361375233,8366.316447324267
67,454312.7970784528,75332.42278360022,378980.37429485255,454312.7970784528,8366.316447324267
68,454313.55801938206,171848.90282767627,282464.6551917058,454313.55801938206,8366.316447324267
69,454314.3189603115,185257.87243438064,269056.44652593083,454314.3189603115,8366.316447324267
70,454315.079901241,205697.6101004914,248617.4698007496,454315.079901241,8366.316447324267
71,454315.84084217035,228759.47141980025,225556.3694223701,454315.84084217035,8366.316447324267
72,454316.6017830998,188262.2099077368,266054.391875363,454316.6017830998,8366.316447324267
73,454317.36272402917,198339.50611575504,255977.85660827413,454317.36272402917,8366.316447324267
74,454318.1236649585,134632.73079658853,319685.39286837,454318.1236649585,8366.316447324267
75,454318.88460588804,64794.941153865366,389523.9434520227,454318.88460588804,8366.316447324267
76,454319.6455468174,29377.652402349806,424941.9931444676,454319.6455468174,8366.316447324267
77,454320.4064877468,29378.413343279215,424941.9931444676,454320.4064877468,8366.316447324267
78,454321.16742867616,29379.174284208566,424941.9931444676,454321.16742867616,8366.316447324267
79,454321.92836960556,29379.935225137975,424941.9931444676,454321.92836960556,8366.316447324267
80,454322.68931053503,29380.696166067442,424941.9931444676,454322.68931053503,8366.316447324267
81,454323.4502514643,29381.457106996735,424941.9931444676,454323.4502514643,8366.316447324267
82,454324.21119239373,29382.218047926144,424941.9931444676,454324.21119239373,8366.316447324267
83,454324.9721333232,29382.97898885561,424941.9931444676,454324.9721333232,8366.316447324267
84,454325.7330742526,29383.73992978502,424941.9931444676,454325.7330742526,8366.316447324267
85,454326.4940151821,29384.500870714488,424941.9931444676,454326.4940151821,8366.316447324267
86,454327.25495611137,29385.26181164378,424941.9931444676,454327.25495611137,8366.316447324267
87,454328.0158970408,29386.02275257319,424941.9931444676,454328.0158970408,8366.316447324267
88,454328.77683797025,29386.783693502657,424941.9931444676,454328.77683797025,8366.316447324267
89,454329.5377788996,29387.544634432008,424941.9931444676,454329.5377788996,8366.316447324267
90,454330.29871982906,29388.305575361475,424941.9931444676,454330.29871982906,8366.316447324267
91,454331.0596607584,29389.066516290826,424941.9931444676,454331.0596607584,8366.316447324267
92,454331.82060168777,29389.827457220177,424941.9931444676,454331.82060168777,8366.316447324267
93,454332.58154261723,29390.588398149644,424941.9931444676,454332.58154261723,8366.316447324267
94,454333.3424835466,29391.349339078995,424941.9931444676,454333.3424835466,8366.316447324267
95,454334.10342447594,57903.93133895373,396430.1720855222,454334.10342447594,8366.316447324267
96,454334.8643654054,144897.0682362686,309437.7961291368,454334.8643654054,8366.316447324267
97,454335.6253063348,297282.1629614361,157053.46234489873,454335.6253063348,8366.316447324267
98,454336.3862472642,300987.73703745415,153348.64920981004,454336.3862472642,8366.316447324267
99,454337.14718819363,236834.0452757772,217503.10191241643,454337.14718819363,8366.316447324267
100,454337.90812912304,295366.03169325466,158971.87643586838,454337.90812912304,8366.316447324267
101,454338.66907005245,312981.9965736758,141356.67249637668,454338.66907005245,8366.316447324267
102,454339.43001098186,156253.15603375767,298086.2739772242,454339.43001098186,8366.316447324267
103,454340.1909519112,100552.25237890758,353787.93857300363,454340.1909519112,8366.316447324267
104,454340.9518928406,82830.71715792408,371510.23473491654,454340.9518928406,8366.316447324267
105,454341.71283377,251506.1962902155,202835.51654355452,454341.71283377,8366.316447324267
106,454342.4737746995,349776.8100271895,104565.66374751001,454342.4737746995,8366.316447324267
107,454343.2347156289,305870.5568367763,148472.67787885256,454343.2347156289,8366.316447324267
108,454343.99565655814,246095.21143477937,208248.78422177877,454343.99565655814,8366.316447324267
109,454344.75659748766,264839.5760059579,189505.18059152976,454344.75659748766,8366.316447324267
110,454345.517538417,263282.7050378304,191062.81250058665,454345.517538417,8366.316447324267
111,454346.27847934654,76974.10917331709,377372.16930602945,454346.27847934654,8366.316447324267
112,454347.0394202759,29405.0462758083,424941.9931444676,454347.0394202759,8366.316447324267
113,454347.8003612052,29405.807216737594,424941.9931444676,454347.8003612052,8366.316447324267
114,454348.5613021347,29406.56815766712,424941.9931444676,454348.5613021347,8366.316447324267
115,454349.3222430641,29407.32909859653,424941.9931444676,454349.3222430641,8366.316447324267
116,454350.0831839934,29408.09003952582,424941.9931444676,454350.0831839934,8366.316447324267
117,454350.8441249229,29408.85098045529,424941.9931444676,454350.8441249229,8366.316447324267
118,454351.6050658522,29409.61192138464,424941.9931444676,454351.6050658522,8366.316447324267
119,454352.3660067817,29410.372862314107,424941.9931444676,454352.3660067817,8366.316447324267
